PostId,VoteTypeId,CreationDate,Id
3518,2,2017-09-03T00:00:00.000,11230
3520,2,2017-09-04T00:00:00.000,11231
3512,2,2017-09-04T00:00:00.000,11232
3521,3,2017-09-06T00:00:00.000,11233
3520,2,2017-09-06T00:00:00.000,11234
3502,2,2017-09-06T00:00:00.000,11235
3514,2,2017-09-06T00:00:00.000,11236
3523,2,2017-09-06T00:00:00.000,11237
3521,2,2017-09-06T00:00:00.000,11238
3521,3,2017-09-06T00:00:00.000,11239
3523,2,2017-09-06T00:00:00.000,11240
3522,3,2017-09-07T00:00:00.000,11241
658,2,2017-09-07T00:00:00.000,11242
719,2,2017-09-07T00:00:00.000,11243
3521,2,2017-09-07T00:00:00.000,11244
3523,2,2017-09-09T00:00:00.000,11245
3524,3,2017-09-11T00:00:00.000,11246
3524,2,2017-09-11T00:00:00.000,11247
3524,2,2017-09-11T00:00:00.000,11248
3517,2,2017-09-11T00:00:00.000,11249
3522,2,2017-09-16T00:00:00.000,11250
3503,2,2017-09-18T00:00:00.000,11251
3526,2,2017-09-19T00:00:00.000,11252
3526,2,2017-09-19T00:00:00.000,11253
839,2,2017-09-20T00:00:00.000,11254
841,2,2017-09-20T00:00:00.000,11255
719,2,2017-09-20T00:00:00.000,11256
657,2,2017-09-20T00:00:00.000,11257
876,2,2017-09-20T00:00:00.000,11258
3525,2,2017-09-20T00:00:00.000,11259
3528,3,2017-09-20T00:00:00.000,11260
3529,2,2017-09-21T00:00:00.000,11261
3530,2,2017-09-21T00:00:00.000,11262
3532,2,2017-09-21T00:00:00.000,11263
3530,2,2017-09-21T00:00:00.000,11264
3532,2,2017-09-21T00:00:00.000,11266
3533,2,2017-09-21T00:00:00.000,11267
3532,3,2017-09-21T00:00:00.000,11268
3529,2,2017-09-21T00:00:00.000,11270
3528,3,2017-09-21T00:00:00.000,11271
3531,2,2017-09-21T00:00:00.000,11272
3533,3,2017-09-21T00:00:00.000,11273
3530,2,2017-09-22T00:00:00.000,11274
3530,2,2017-09-22T00:00:00.000,11275
3528,2,2017-09-22T00:00:00.000,11276
3529,2,2017-09-22T00:00:00.000,11277
3531,2,2017-09-22T00:00:00.000,11278
3530,2,2017-09-22T00:00:00.000,11279
3534,2,2017-09-22T00:00:00.000,11280
3534,2,2017-09-22T00:00:00.000,11281
3530,2,2017-09-23T00:00:00.000,11282
3506,2,2017-09-24T00:00:00.000,11285
3530,2,2017-09-24T00:00:00.000,11286
3534,2,2017-09-24T00:00:00.000,11287
3530,2,2017-09-25T00:00:00.000,11288
618,2,2017-09-25T00:00:00.000,11289
3528,3,2017-09-25T00:00:00.000,11290
3528,3,2017-09-25T00:00:00.000,11291
3530,2,2017-09-25T00:00:00.000,11292
3531,2,2017-09-26T00:00:00.000,11293
3530,2,2017-09-26T00:00:00.000,11294
657,3,2017-09-26T00:00:00.000,11297
3516,2,2017-09-26T00:00:00.000,11298
3528,3,2017-09-27T00:00:00.000,11299
3521,2,2017-09-28T00:00:00.000,11300
720,2,2017-09-28T00:00:00.000,11301
3504,3,2017-09-28T00:00:00.000,11302
3535,3,2017-09-28T00:00:00.000,11303
3530,2,2017-09-28T00:00:00.000,11304
3534,2,2017-09-28T00:00:00.000,11305
3535,2,2017-09-28T00:00:00.000,11307
3528,15,2017-09-28T00:00:00.000,11308
3528,3,2017-09-28T00:00:00.000,11309
3530,2,2017-09-29T00:00:00.000,11310
3537,2,2017-09-29T00:00:00.000,11311
762,2,2017-09-30T00:00:00.000,11312
3537,2,2017-09-30T00:00:00.000,11313
3539,2,2017-09-30T00:00:00.000,11314
3539,2,2017-09-30T00:00:00.000,11315
3538,2,2017-09-30T00:00:00.000,11316
3516,2,2017-09-30T00:00:00.000,11317
3530,2,2017-09-30T00:00:00.000,11318
3538,2,2017-10-01T00:00:00.000,11320
3530,2,2017-10-02T00:00:00.000,11321
3534,2,2017-10-02T00:00:00.000,11322
3532,2,2017-10-02T00:00:00.000,11323
3537,2,2017-10-02T00:00:00.000,11324
3541,2,2017-10-02T00:00:00.000,11325
658,2,2017-10-02T00:00:00.000,11326
3531,2,2017-10-02T00:00:00.000,11327
3507,2,2017-10-02T00:00:00.000,11328
3541,2,2017-10-02T00:00:00.000,11329
3542,2,2017-10-02T00:00:00.000,11330
3542,2,2017-10-02T00:00:00.000,11331
3541,2,2017-10-03T00:00:00.000,11332
3544,2,2017-10-03T00:00:00.000,11333
2125,2,2017-10-03T00:00:00.000,11334
633,2,2017-10-03T00:00:00.000,11335
3469,2,2017-10-03T00:00:00.000,11336
3544,2,2017-10-03T00:00:00.000,11337
3542,2,2017-10-03T00:00:00.000,11338
3543,2,2017-10-03T00:00:00.000,11339
3543,2,2017-10-03T00:00:00.000,11340
3544,2,2017-10-03T00:00:00.000,11341
3542,2,2017-10-04T00:00:00.000,11342
3544,2,2017-10-04T00:00:00.000,11343
3543,2,2017-10-04T00:00:00.000,11344
3542,2,2017-10-04T00:00:00.000,11345
3544,2,2017-10-04T00:00:00.000,11346
633,2,2017-10-05T00:00:00.000,11347
3544,2,2017-10-07T00:00:00.000,11348
3530,3,2017-10-07T00:00:00.000,11349
3541,3,2017-10-07T00:00:00.000,11350
3533,2,2017-10-07T00:00:00.000,11352
3532,3,2017-10-07T00:00:00.000,11353
3546,2,2017-10-08T00:00:00.000,11355
3546,2,2017-10-08T00:00:00.000,11357
3547,2,2017-10-08T00:00:00.000,11358
3547,2,2017-10-08T00:00:00.000,11359
3548,2,2017-10-08T00:00:00.000,11360
3545,2,2017-10-08T00:00:00.000,11361
3548,2,2017-10-08T00:00:00.000,11362
2262,2,2017-10-08T00:00:00.000,11363
3539,2,2017-10-08T00:00:00.000,11364
146,2,2017-10-08T00:00:00.000,11365
3549,3,2017-10-09T00:00:00.000,11366
612,2,2017-10-09T00:00:00.000,11367
3546,3,2017-10-09T00:00:00.000,11369
3549,2,2017-10-09T00:00:00.000,11370
3549,2,2017-10-09T00:00:00.000,11371
3549,2,2017-10-09T00:00:00.000,11372
3546,2,2017-10-09T00:00:00.000,11373
3547,2,2017-10-09T00:00:00.000,11374
3548,2,2017-10-09T00:00:00.000,11375
3364,2,2017-10-09T00:00:00.000,11376
3550,2,2017-10-09T00:00:00.000,11377
3545,2,2017-10-09T00:00:00.000,11378
3524,2,2017-10-10T00:00:00.000,11379
3551,2,2017-10-10T00:00:00.000,11380
3546,2,2017-10-10T00:00:00.000,11383
3545,2,2017-10-10T00:00:00.000,11384
3553,2,2017-10-10T00:00:00.000,11385
3518,2,2017-10-11T00:00:00.000,11386
3364,2,2017-10-11T00:00:00.000,11387
3553,2,2017-10-11T00:00:00.000,11388
3555,2,2017-10-11T00:00:00.000,11389
3555,2,2017-10-11T00:00:00.000,11390
653,2,2017-10-11T00:00:00.000,11391
3545,3,2017-10-11T00:00:00.000,11392
3555,2,2017-10-11T00:00:00.000,11393
3555,2,2017-10-11T00:00:00.000,11394
3555,2,2017-10-11T00:00:00.000,11395
3553,2,2017-10-11T00:00:00.000,11396
3555,1,2017-10-11T00:00:00.000,11397
246,2,2017-10-12T00:00:00.000,11398
904,3,2017-10-12T00:00:00.000,11399
3358,2,2017-10-12T00:00:00.000,11400
3556,2,2017-10-12T00:00:00.000,11401
3557,2,2017-10-13T00:00:00.000,11402
3556,2,2017-10-13T00:00:00.000,11403
3557,2,2017-10-13T00:00:00.000,11404
3558,2,2017-10-13T00:00:00.000,11405
3557,2,2017-10-13T00:00:00.000,11406
3556,2,2017-10-13T00:00:00.000,11407
781,2,2017-10-14T00:00:00.000,11408
3559,2,2017-10-14T00:00:00.000,11409
3548,1,2017-10-14T00:00:00.000,11410
3559,3,2017-10-14T00:00:00.000,11411
3514,2,2017-10-15T00:00:00.000,11412
3559,3,2017-10-15T00:00:00.000,11413
3548,2,2017-10-17T00:00:00.000,11414
3557,2,2017-10-17T00:00:00.000,11415
3550,2,2017-10-17T00:00:00.000,11416
3496,2,2017-10-17T00:00:00.000,11417
3497,2,2017-10-17T00:00:00.000,11418
3498,2,2017-10-17T00:00:00.000,11419
3560,2,2017-10-17T00:00:00.000,11420
3498,2,2017-10-18T00:00:00.000,11421
3560,2,2017-10-18T00:00:00.000,11422
3552,2,2017-10-18T00:00:00.000,11423
3554,2,2017-10-18T00:00:00.000,11424
59,2,2017-10-18T00:00:00.000,11425
60,2,2017-10-18T00:00:00.000,11426
689,2,2017-10-19T00:00:00.000,11427
589,2,2017-10-25T00:00:00.000,11428
588,2,2017-10-25T00:00:00.000,11429
3561,2,2017-10-26T00:00:00.000,11430
3561,2,2017-10-26T00:00:00.000,11431
3561,2,2017-10-26T00:00:00.000,11432
3562,2,2017-10-26T00:00:00.000,11433
3510,2,2017-10-26T00:00:00.000,11434
3511,2,2017-10-26T00:00:00.000,11435
3562,2,2017-10-26T00:00:00.000,11436
3562,2,2017-10-27T00:00:00.000,11437
3561,2,2017-10-27T00:00:00.000,11438
3563,2,2017-10-27T00:00:00.000,11439
3496,2,2017-10-27T00:00:00.000,11440
3562,2,2017-10-27T00:00:00.000,11441
3561,2,2017-10-27T00:00:00.000,11442
3562,2,2017-10-28T00:00:00.000,11443
3561,2,2017-10-28T00:00:00.000,11444
3556,3,2017-11-01T00:00:00.000,11445
3557,2,2017-11-01T00:00:00.000,11446
3564,2,2017-11-02T00:00:00.000,11447
3565,2,2017-11-02T00:00:00.000,11448
3567,2,2017-11-03T00:00:00.000,11449
619,2,2017-11-03T00:00:00.000,11450
3568,2,2017-11-03T00:00:00.000,11451
3570,2,2017-11-04T00:00:00.000,11452
3569,2,2017-11-04T00:00:00.000,11453
618,2,2017-11-04T00:00:00.000,11454
3569,2,2017-11-04T00:00:00.000,11456
3562,2,2017-11-06T00:00:00.000,11457
3567,2,2017-11-06T00:00:00.000,11458
3570,2,2017-11-07T00:00:00.000,11460
3562,2,2017-11-08T00:00:00.000,11461
3498,2,2017-11-08T00:00:00.000,11462
332,10,2017-11-09T00:00:00.000,11463
341,10,2017-11-09T00:00:00.000,11464
376,10,2017-11-09T00:00:00.000,11465
3570,1,2017-11-11T00:00:00.000,11466
922,2,2017-11-13T00:00:00.000,11467
785,2,2017-11-13T00:00:00.000,11468
626,2,2017-11-13T00:00:00.000,11469
3517,3,2017-11-13T00:00:00.000,11470
3524,2,2017-11-13T00:00:00.000,11471
3568,2,2017-11-13T00:00:00.000,11472
3564,2,2017-11-13T00:00:00.000,11473
3513,2,2017-11-13T00:00:00.000,11474
3514,2,2017-11-13T00:00:00.000,11475
3520,2,2017-11-13T00:00:00.000,11476
3522,2,2017-11-13T00:00:00.000,11477
3556,2,2017-11-13T00:00:00.000,11478
3557,2,2017-11-13T00:00:00.000,11479
3545,2,2017-11-13T00:00:00.000,11480
3555,2,2017-11-13T00:00:00.000,11481
3553,2,2017-11-13T00:00:00.000,11482
3549,3,2017-11-13T00:00:00.000,11484
3528,2,2017-11-13T00:00:00.000,11485
3531,2,2017-11-13T00:00:00.000,11486
3529,3,2017-11-13T00:00:00.000,11487
657,3,2017-11-13T00:00:00.000,11488
3516,2,2017-11-13T00:00:00.000,11489
665,2,2017-11-13T00:00:00.000,11490
174,2,2017-11-13T00:00:00.000,11491
3565,2,2017-11-15T00:00:00.000,11492
618,2,2017-11-15T00:00:00.000,11493
633,2,2017-11-15T00:00:00.000,11494
3572,2,2017-11-16T00:00:00.000,11495
3574,2,2017-11-16T00:00:00.000,11496
3572,2,2017-11-16T00:00:00.000,11497
3571,2,2017-11-17T00:00:00.000,11498
3575,2,2017-11-17T00:00:00.000,11499
3574,2,2017-11-19T00:00:00.000,11500
3576,2,2017-11-19T00:00:00.000,11501
3578,2,2017-11-19T00:00:00.000,11502
3577,2,2017-11-19T00:00:00.000,11503
3578,2,2017-11-20T00:00:00.000,11504
3579,2,2017-11-20T00:00:00.000,11505
3579,2,2017-11-20T00:00:00.000,11506
3579,2,2017-11-20T00:00:00.000,11507
3578,2,2017-11-20T00:00:00.000,11508
3577,2,2017-11-20T00:00:00.000,11509
3573,2,2017-11-20T00:00:00.000,11510
3578,2,2017-11-20T00:00:00.000,11511
3561,2,2017-11-20T00:00:00.000,11512
3567,2,2017-11-20T00:00:00.000,11513
3580,2,2017-11-21T00:00:00.000,11514
3581,2,2017-11-21T00:00:00.000,11515
3581,2,2017-11-21T00:00:00.000,11516
3581,2,2017-11-21T00:00:00.000,11517
3580,2,2017-11-21T00:00:00.000,11518
3581,2,2017-11-21T00:00:00.000,11519
3581,2,2017-11-21T00:00:00.000,11520
3582,2,2017-11-21T00:00:00.000,11521
3578,2,2017-11-22T00:00:00.000,11522
3581,2,2017-11-22T00:00:00.000,11523
720,2,2017-11-22T00:00:00.000,11524
908,2,2017-11-23T00:00:00.000,11525
3540,2,2017-11-23T00:00:00.000,11526
3308,2,2017-11-23T00:00:00.000,11527
3307,2,2017-11-23T00:00:00.000,11528
2263,2,2017-11-23T00:00:00.000,11529
3584,2,2017-11-24T00:00:00.000,11530
3584,2,2017-11-24T00:00:00.000,11531
2,2,2017-11-25T00:00:00.000,11532
1,2,2017-11-25T00:00:00.000,11533
3584,2,2017-11-25T00:00:00.000,11534
3585,2,2017-11-25T00:00:00.000,11535
3584,2,2017-11-27T00:00:00.000,11536
3577,2,2017-11-27T00:00:00.000,11537
3578,2,2017-11-27T00:00:00.000,11538
3583,2,2017-11-27T00:00:00.000,11539
3584,2,2017-11-27T00:00:00.000,11540
3586,2,2017-11-27T00:00:00.000,11541
3588,2,2017-11-27T00:00:00.000,11542
3587,2,2017-11-27T00:00:00.000,11543
3587,2,2017-11-28T00:00:00.000,11544
3587,2,2017-11-28T00:00:00.000,11545
3589,2,2017-11-28T00:00:00.000,11546
3589,2,2017-11-28T00:00:00.000,11547
3588,2,2017-11-28T00:00:00.000,11548
3565,2,2017-11-28T00:00:00.000,11549
3588,2,2017-11-28T00:00:00.000,11552
3589,2,2017-11-28T00:00:00.000,11553
3590,2,2017-11-28T00:00:00.000,11554
3590,2,2017-11-28T00:00:00.000,11555
3590,2,2017-11-28T00:00:00.000,11556
3590,2,2017-11-28T00:00:00.000,11557
3590,2,2017-11-29T00:00:00.000,11558
3586,2,2017-11-29T00:00:00.000,11559
3590,2,2017-11-29T00:00:00.000,11560
3589,2,2017-11-29T00:00:00.000,11561
3590,2,2017-11-29T00:00:00.000,11562
3590,2,2017-11-29T00:00:00.000,11563
3589,2,2017-11-29T00:00:00.000,11565
3590,2,2017-11-29T00:00:00.000,11566
3593,3,2017-11-29T00:00:00.000,11567
3592,2,2017-11-29T00:00:00.000,11568
3593,2,2017-11-29T00:00:00.000,11569
3591,2,2017-11-29T00:00:00.000,11570
3592,2,2017-11-29T00:00:00.000,11571
3593,2,2017-11-29T00:00:00.000,11572
3593,2,2017-11-29T00:00:00.000,11574
3592,2,2017-11-29T00:00:00.000,11575
3591,2,2017-11-29T00:00:00.000,11576
3589,2,2017-11-29T00:00:00.000,11577
3593,3,2017-11-29T00:00:00.000,11578
3593,2,2017-11-29T00:00:00.000,11579
3592,2,2017-11-29T00:00:00.000,11580
3591,2,2017-11-29T00:00:00.000,11581
3583,2,2017-11-30T00:00:00.000,11582
3584,2,2017-11-30T00:00:00.000,11583
3539,2,2017-11-30T00:00:00.000,11584
3591,2,2017-11-30T00:00:00.000,11585
3590,2,2017-11-30T00:00:00.000,11586
3557,2,2017-11-30T00:00:00.000,11587
3556,2,2017-11-30T00:00:00.000,11588
3539,2,2017-11-30T00:00:00.000,11589
756,2,2017-11-30T00:00:00.000,11590
275,2,2017-11-30T00:00:00.000,11591
270,2,2017-11-30T00:00:00.000,11592
272,2,2017-11-30T00:00:00.000,11593
3592,2,2017-11-30T00:00:00.000,11594
3594,2,2017-11-30T00:00:00.000,11595
3594,2,2017-11-30T00:00:00.000,11596
3594,2,2017-11-30T00:00:00.000,11597
3578,2,2017-11-30T00:00:00.000,11598
3592,2,2017-11-30T00:00:00.000,11599
3591,2,2017-11-30T00:00:00.000,11600
3593,2,2017-11-30T00:00:00.000,11601
3594,2,2017-11-30T00:00:00.000,11602
471,2,2017-11-30T00:00:00.000,11603
476,2,2017-11-30T00:00:00.000,11604
3594,2,2017-11-30T00:00:00.000,11605
3593,2,2017-11-30T00:00:00.000,11606
3591,2,2017-11-30T00:00:00.000,11607
3590,2,2017-11-30T00:00:00.000,11608
3581,2,2017-11-30T00:00:00.000,11609
3588,2,2017-11-30T00:00:00.000,11610
502,10,2017-11-30T00:00:00.000,11611
3447,10,2017-11-30T00:00:00.000,11612
3588,2,2017-11-30T00:00:00.000,11613
3594,2,2017-11-30T00:00:00.000,11614
3577,2,2017-12-01T00:00:00.000,11615
3579,2,2017-12-01T00:00:00.000,11616
3579,1,2017-12-01T00:00:00.000,11617
3597,2,2017-12-01T00:00:00.000,11618
3597,1,2017-12-01T00:00:00.000,11619
3593,2,2017-12-01T00:00:00.000,11620
3593,3,2017-12-01T00:00:00.000,11621
3589,2,2017-12-01T00:00:00.000,11622
3595,2,2017-12-01T00:00:00.000,11623
3597,2,2017-12-01T00:00:00.000,11624
3585,2,2017-12-01T00:00:00.000,11625
3565,2,2017-12-01T00:00:00.000,11626
3572,2,2017-12-01T00:00:00.000,11627
3571,2,2017-12-01T00:00:00.000,11628
3590,3,2017-12-01T00:00:00.000,11629
3594,2,2017-12-01T00:00:00.000,11630
3591,2,2017-12-01T00:00:00.000,11631
3592,2,2017-12-01T00:00:00.000,11632
3593,2,2017-12-01T00:00:00.000,11633
3596,3,2017-12-01T00:00:00.000,11634
3598,2,2017-12-02T00:00:00.000,11635
3598,2,2017-12-02T00:00:00.000,11636
3599,2,2017-12-02T00:00:00.000,11637
3600,2,2017-12-02T00:00:00.000,11638
3601,2,2017-12-02T00:00:00.000,11639
3598,2,2017-12-02T00:00:00.000,11640
3561,2,2017-12-02T00:00:00.000,11641
3595,2,2017-12-02T00:00:00.000,11642
3525,2,2017-12-02T00:00:00.000,11643
907,2,2017-12-02T00:00:00.000,11644
3540,2,2017-12-02T00:00:00.000,11645
3566,2,2017-12-02T00:00:00.000,11646
3566,2,2017-12-02T00:00:00.000,11647
3532,2,2017-12-02T00:00:00.000,11648
3533,2,2017-12-02T00:00:00.000,11649
3541,2,2017-12-02T00:00:00.000,11650
3530,3,2017-12-02T00:00:00.000,11651
3579,2,2017-12-03T00:00:00.000,11652
3596,3,2017-12-03T00:00:00.000,11653
3578,2,2017-12-03T00:00:00.000,11654
3590,2,2017-12-03T00:00:00.000,11655
3591,2,2017-12-03T00:00:00.000,11656
3592,2,2017-12-03T00:00:00.000,11657
3594,2,2017-12-03T00:00:00.000,11658
3593,2,2017-12-03T00:00:00.000,11659
3589,2,2017-12-03T00:00:00.000,11660
3574,2,2017-12-03T00:00:00.000,11661
3604,2,2017-12-03T00:00:00.000,11662
3605,2,2017-12-03T00:00:00.000,11663
3605,2,2017-12-03T00:00:00.000,11664
3580,2,2017-12-03T00:00:00.000,11665
3581,2,2017-12-03T00:00:00.000,11666
3585,2,2017-12-03T00:00:00.000,11667
3606,2,2017-12-03T00:00:00.000,11668
3605,2,2017-12-03T00:00:00.000,11669
3598,2,2017-12-03T00:00:00.000,11670
3593,2,2017-12-03T00:00:00.000,11671
3592,2,2017-12-03T00:00:00.000,11672
3590,2,2017-12-03T00:00:00.000,11673
3604,2,2017-12-03T00:00:00.000,11674
3605,2,2017-12-03T00:00:00.000,11675
3606,2,2017-12-03T00:00:00.000,11676
3603,2,2017-12-03T00:00:00.000,11677
3594,2,2017-12-03T00:00:00.000,11678
3591,2,2017-12-03T00:00:00.000,11679
3606,2,2017-12-04T00:00:00.000,11680
3607,2,2017-12-04T00:00:00.000,11681
3608,2,2017-12-04T00:00:00.000,11682
3607,2,2017-12-04T00:00:00.000,11683
3607,1,2017-12-04T00:00:00.000,11684
3608,2,2017-12-04T00:00:00.000,11685
3608,3,2017-12-04T00:00:00.000,11686
3602,3,2017-12-04T00:00:00.000,11687
3608,2,2017-12-04T00:00:00.000,11688
3602,3,2017-12-04T00:00:00.000,11689
3602,10,2017-12-04T00:00:00.000,11690
3602,10,2017-12-04T00:00:00.000,11691
3605,2,2017-12-04T00:00:00.000,11692
3606,2,2017-12-04T00:00:00.000,11693
3603,2,2017-12-04T00:00:00.000,11694
3607,2,2017-12-04T00:00:00.000,11695
3602,10,2017-12-04T00:00:00.000,11696
790,2,2017-12-04T00:00:00.000,11697
809,2,2017-12-04T00:00:00.000,11698
3610,2,2017-12-04T00:00:00.000,11699
3610,2,2017-12-04T00:00:00.000,11700
3612,2,2017-12-04T00:00:00.000,11702
3612,1,2017-12-04T00:00:00.000,11703
3613,2,2017-12-04T00:00:00.000,11704
3611,2,2017-12-04T00:00:00.000,11705
3537,2,2017-12-04T00:00:00.000,11706
3608,2,2017-12-04T00:00:00.000,11707
3610,2,2017-12-04T00:00:00.000,11708
3612,2,2017-12-04T00:00:00.000,11709
3611,2,2017-12-04T00:00:00.000,11710
3613,2,2017-12-04T00:00:00.000,11711
3598,2,2017-12-05T00:00:00.000,11712
3612,2,2017-12-05T00:00:00.000,11713
618,2,2017-12-05T00:00:00.000,11714
689,2,2017-12-05T00:00:00.000,11715
3517,2,2017-12-05T00:00:00.000,11716
3568,2,2017-12-05T00:00:00.000,11717
2137,2,2017-12-05T00:00:00.000,11718
2137,2,2017-12-05T00:00:00.000,11720
3588,2,2017-12-05T00:00:00.000,11721
3594,2,2017-12-05T00:00:00.000,11722
3593,2,2017-12-05T00:00:00.000,11723
3615,3,2017-12-05T00:00:00.000,11724
3615,2,2017-12-05T00:00:00.000,11725
3610,2,2017-12-06T00:00:00.000,11726
3613,2,2017-12-06T00:00:00.000,11727
3553,2,2017-12-06T00:00:00.000,11728
3549,2,2017-12-06T00:00:00.000,11729
3587,2,2017-12-06T00:00:00.000,11730
3594,2,2017-12-06T00:00:00.000,11731
3608,2,2017-12-06T00:00:00.000,11732
3590,2,2017-12-06T00:00:00.000,11733
3594,2,2017-12-06T00:00:00.000,11734
3592,2,2017-12-06T00:00:00.000,11735
3593,2,2017-12-06T00:00:00.000,11738
3618,2,2017-12-06T00:00:00.000,11739
3617,3,2017-12-07T00:00:00.000,11740
3618,2,2017-12-07T00:00:00.000,11741
3594,2,2017-12-07T00:00:00.000,11743
3608,2,2017-12-07T00:00:00.000,11744
3593,2,2017-12-07T00:00:00.000,11745
3618,2,2017-12-07T00:00:00.000,11746
3598,2,2017-12-07T00:00:00.000,11747
3610,2,2017-12-07T00:00:00.000,11748
3589,2,2017-12-07T00:00:00.000,11749
3594,2,2017-12-07T00:00:00.000,11750
3593,2,2017-12-07T00:00:00.000,11751
3592,2,2017-12-07T00:00:00.000,11752
3591,2,2017-12-07T00:00:00.000,11753
3608,2,2017-12-07T00:00:00.000,11754
3608,3,2017-12-07T00:00:00.000,11755
3613,2,2017-12-07T00:00:00.000,11756
3593,2,2017-12-08T00:00:00.000,11757
3591,2,2017-12-08T00:00:00.000,11758
3594,2,2017-12-08T00:00:00.000,11759
3590,2,2017-12-08T00:00:00.000,11760
3594,2,2017-12-08T00:00:00.000,11761
3593,2,2017-12-08T00:00:00.000,11762
3588,2,2017-12-08T00:00:00.000,11763
3609,2,2017-12-08T00:00:00.000,11764
3599,3,2017-12-08T00:00:00.000,11765
3601,3,2017-12-08T00:00:00.000,11766
3600,3,2017-12-08T00:00:00.000,11767
3589,2,2017-12-08T00:00:00.000,11768
3594,2,2017-12-08T00:00:00.000,11769
3590,2,2017-12-08T00:00:00.000,11770
3591,2,2017-12-08T00:00:00.000,11771
3613,2,2017-12-08T00:00:00.000,11772
3617,2,2017-12-08T00:00:00.000,11773
3618,2,2017-12-08T00:00:00.000,11774
3617,3,2017-12-08T00:00:00.000,11775
3589,2,2017-12-09T00:00:00.000,11776
3612,2,2017-12-09T00:00:00.000,11777
3608,3,2017-12-09T00:00:00.000,11778
3593,2,2017-12-09T00:00:00.000,11779
3594,2,2017-12-09T00:00:00.000,11780
3591,2,2017-12-09T00:00:00.000,11781
3593,2,2017-12-09T00:00:00.000,11782
3594,2,2017-12-09T00:00:00.000,11783
3590,2,2017-12-11T00:00:00.000,11784
3593,2,2017-12-11T00:00:00.000,11785
3594,2,2017-12-11T00:00:00.000,11786
3591,2,2017-12-11T00:00:00.000,11787
3592,2,2017-12-11T00:00:00.000,11788
3617,3,2017-12-11T00:00:00.000,11789
3617,3,2017-12-11T00:00:00.000,11790
3619,2,2017-12-11T00:00:00.000,11791
3617,3,2017-12-11T00:00:00.000,11792
3620,2,2017-12-12T00:00:00.000,11793
3620,2,2017-12-12T00:00:00.000,11794
3590,2,2017-12-12T00:00:00.000,11795
3620,2,2017-12-12T00:00:00.000,11796
3618,2,2017-12-12T00:00:00.000,11797
3591,2,2017-12-12T00:00:00.000,11798
3601,2,2017-12-12T00:00:00.000,11799
3600,2,2017-12-12T00:00:00.000,11800
3607,2,2017-12-12T00:00:00.000,11801
3605,3,2017-12-12T00:00:00.000,11802
3606,2,2017-12-12T00:00:00.000,11803
3620,2,2017-12-13T00:00:00.000,11804
3612,2,2017-12-13T00:00:00.000,11805
3615,2,2017-12-13T00:00:00.000,11806
3616,2,2017-12-13T00:00:00.000,11807
3613,2,2017-12-13T00:00:00.000,11808
3609,2,2017-12-13T00:00:00.000,11809
3612,2,2017-12-13T00:00:00.000,11810
3613,2,2017-12-13T00:00:00.000,11811
3609,2,2017-12-14T00:00:00.000,11812
3598,2,2017-12-14T00:00:00.000,11813
3600,2,2017-12-14T00:00:00.000,11814
3621,10,2017-12-14T00:00:00.000,11815
3622,2,2017-12-14T00:00:00.000,11816
3622,2,2017-12-14T00:00:00.000,11817
3622,2,2017-12-14T00:00:00.000,11818
3622,2,2017-12-14T00:00:00.000,11819
3609,2,2017-12-14T00:00:00.000,11820
3622,2,2017-12-14T00:00:00.000,11821
3622,2,2017-12-15T00:00:00.000,11822
3622,2,2017-12-15T00:00:00.000,11823
3611,2,2017-12-15T00:00:00.000,11825
3615,2,2017-12-15T00:00:00.000,11826
3610,2,2017-12-15T00:00:00.000,11827
3622,2,2017-12-15T00:00:00.000,11828
3610,2,2017-12-15T00:00:00.000,11829
3622,2,2017-12-15T00:00:00.000,11830
3622,2,2017-12-15T00:00:00.000,11831
3622,2,2017-12-15T00:00:00.000,11832
3622,2,2017-12-17T00:00:00.000,11833
3620,2,2017-12-17T00:00:00.000,11834
3598,2,2017-12-17T00:00:00.000,11835
3609,2,2017-12-17T00:00:00.000,11836
3600,2,2017-12-17T00:00:00.000,11837
3584,2,2017-12-17T00:00:00.000,11838
3583,3,2017-12-17T00:00:00.000,11839
3612,2,2017-12-17T00:00:00.000,11840
3610,2,2017-12-17T00:00:00.000,11841
3597,2,2017-12-17T00:00:00.000,11842
3595,2,2017-12-17T00:00:00.000,11843
3584,2,2017-12-17T00:00:00.000,11844
3624,2,2017-12-18T00:00:00.000,11846
3623,2,2017-12-18T00:00:00.000,11847
3624,2,2017-12-18T00:00:00.000,11848
3623,2,2017-12-18T00:00:00.000,11849
3624,2,2017-12-18T00:00:00.000,11850
3624,2,2017-12-18T00:00:00.000,11851
3623,2,2017-12-18T00:00:00.000,11852
3623,2,2017-12-18T00:00:00.000,11853
3622,2,2017-12-18T00:00:00.000,11854
3623,2,2017-12-18T00:00:00.000,11855
3622,2,2017-12-18T00:00:00.000,11856
3624,2,2017-12-18T00:00:00.000,11857
3623,2,2017-12-18T00:00:00.000,11858
3624,1,2017-12-18T00:00:00.000,11859
904,3,2017-12-20T00:00:00.000,11860
907,2,2017-12-20T00:00:00.000,11861
3594,2,2017-12-20T00:00:00.000,11862
3591,2,2017-12-20T00:00:00.000,11863
348,3,2017-12-20T00:00:00.000,11864
2195,2,2017-12-20T00:00:00.000,11865
3625,2,2017-12-20T00:00:00.000,11867
3626,2,2017-12-21T00:00:00.000,11868
